epoch,train loss,val loss,val accuracy,val macro-F1,lr,seconds
1,3.1227922439575195,2.936109578323994,0.2533443435177539,0.21021368705779844,0.0003333333333333333,19.237571477890015
2,1.8397181034088135,2.1374903181975387,0.4236168455821635,0.39654331760685485,0.0006666666666666666,19.22965121269226
3,1.413185715675354,2.0686525440727945,0.4629232039636664,0.43762026140407545,0.001,19.251569986343384
4,1.1687109470367432,1.721791077447666,0.5641618497109827,0.4988560689921095,0.001,19.206685543060303
5,1.047913908958435,1.5975707518178308,0.6398018166804293,0.5130090344482314,0.0009944154131125641,19.233054637908936
6,0.95984947681427,1.46974272460213,0.6725020644095788,0.5975681440467626,0.0009777864028930705,19.21475338935852
7,0.9029588103294373,1.4696416257729126,0.6645747316267547,0.5586179950393042,0.0009504844339512095,19.197094440460205
8,0.8474335074424744,1.4760763497907794,0.6809248554913295,0.6381203002607223,0.0009131193871579975,19.22921323776245
9,0.8055132031440735,1.2860342459280958,0.7223781998348472,0.600111739507656,0.0008665259359149131,19.21264672279358
10,0.7764222025871277,1.3572896019670218,0.7015689512799339,0.6411883157920458,0.0008117449009293668,19.219398975372314
11,0.7298845052719116,1.2152853503097294,0.7403798513625103,0.6354466368618921,0.00075,19.180104732513428
12,0.712552011013031,1.206325019813588,0.750784475639967,0.6863856903568701,0.0006826705121831977,19.140934467315674
13,0.6805886626243591,1.1308424824431944,0.7811725846407928,0.7031009345018325,0.0006112604669781572,19.16143822669983
14,0.6557235717773438,1.0579133783264854,0.8051197357555739,0.70031011127175,0.0005373650467932121,19.143477201461792
15,0.633786141872406,1.0872058264978852,0.7945499587118084,0.7129737593177834,0.0004626349532067879,19.195861339569092
16,0.6223027110099792,1.0580694546884588,0.8042939719240297,0.7199879487376069,0.00038873953302184284,19.22396755218506
17,0.606205940246582,1.0260967648196673,0.8128819157720892,0.711947164649136,0.0003173294878168025,19.155978679656982
18,0.5892151594161987,0.9862913632963828,0.8237819983484723,0.7364951036980034,0.0002500000000000001,19.1889865398407
19,0.5776063203811646,0.9922650519133992,0.8279108175061932,0.7384384274556324,0.00018825509907063325,19.16159963607788
20,0.5678125619888306,0.9480485625743472,0.834186622625929,0.7540378183740775,0.00013347406408508694,19.17324733734131
21,0.5622956156730652,0.9361455984001412,0.8427745664739884,0.7549456426554065,8.688061284200266e-05,19.194591283798218
22,0.5515865683555603,0.929315366388647,0.8459124690338563,0.7590863505679226,4.9515566048790485e-05,19.21838355064392
23,0.5477632880210876,0.9118758524478122,0.8531791907514451,0.7730488764774229,2.2213597106929607e-05,19.212308168411255
24,0.5455693602561951,0.9188140649425403,0.8488852188274154,0.757787142991666,5.5845868874357386e-06,19.197301149368286
