epoch,train loss,val loss,val accuracy,val macro-F1,lr,seconds
1,4.762949466705322,3.84887070069128,0.03930635838150289,0.01367194247544031,9.999999999999999e-05,3.932584524154663
2,4.483065605163574,3.619945097481486,0.033691164327002476,0.01621546074226767,0.00019999999999999998,3.95727801322937
3,4.162890911102295,3.514267667869612,0.07943848059454996,0.0281830719338603,0.0003,3.917254686355591
4,3.969149589538574,3.118933343060444,0.2569777043765483,0.09144082722742335,0.0003,3.91776442527771
5,3.699946641921997,3.052686751213672,0.27481420313790256,0.11259454192791044,0.0002983246239337692,3.9663195610046387
6,3.498396396636963,2.7989243337283147,0.3250206440957886,0.14316591394471762,0.00029333592086792107,3.946793794631958
7,3.3302323818206787,2.7945820961975048,0.24409578860445913,0.14076576231290674,0.0002851453301853628,3.9464540481567383
8,3.1503281593322754,2.865303140273279,0.2616019818331957,0.12441819448621058,0.00027393581614739923,3.916517734527588
9,3.0430190563201904,2.6361106348864607,0.2810900082576383,0.16538378873782852,0.0002599577807744739,3.915574550628662
10,2.8662102222442627,2.3579440937861245,0.40495458298926507,0.271386391891907,0.00024352347027881003,3.994976282119751
11,2.7531137466430664,2.309921559885846,0.4153592072667217,0.26628957412313053,0.000225,3.949455499649048
12,2.604811429977417,2.1782776003726547,0.44872006606110654,0.2953326195884296,0.00020480115365495926,4.002481460571289
13,2.486374855041504,2.097839823328297,0.47250206440957887,0.3049623399719624,0.00018337814009344714,3.9302754402160645
14,2.384838581085205,2.032116887591084,0.47068538398018167,0.3494687474904927,0.00016120951403796364,3.9275574684143066
15,2.260169744491577,2.0804053319179747,0.49413707679603636,0.3308835412226865,0.00013879048596203636,3.985145092010498
16,2.199244737625122,1.9625997959927624,0.49281585466556566,0.3585595900650908,0.00011662185990655284,3.9199743270874023
17,2.1401376724243164,1.9236296660835146,0.5165978530140379,0.36424897507362713,9.519884634504074e-05,3.926002264022827
18,2.0679101943969727,1.8716679729773524,0.5380677126341866,0.38119971852390144,7.500000000000002e-05,3.9529311656951904
19,1.9768743515014648,1.841055341637105,0.5387283236994219,0.384333327838931,5.6476529721189974e-05,3.9418959617614746
20,1.9496433734893799,1.8224689510811665,0.5187448389760528,0.38420158232132096,4.004221922552608e-05,3.9514973163604736
21,1.894747018814087,1.8143524230166372,0.5374071015689513,0.3916114178042763,2.6064183852600797e-05,3.9421567916870117
22,1.8744544982910156,1.7993824751292449,0.5393889347646573,0.3897369287343913,1.4854669814637143e-05,3.939054489135742
23,1.8770638704299927,1.794668540789213,0.5454995871180842,0.40229477878457626,6.664079132078881e-06,3.9665184020996094
24,1.8669356107711792,1.7932385355652511,0.5454995871180842,0.40246096397871545,1.6753760662307215e-06,3.903646230697632
