epoch,train loss,val loss,val accuracy,val macro-F1,lr,seconds
1,3.6580758094787598,3.509746052429363,0.17390586292320395,0.14573017869815483,0.0003333333333333333,3.9341793060302734
2,2.256620407104492,2.4906350453957167,0.34649050371593726,0.2682052040759538,0.0006666666666666666,3.9274187088012695
3,1.6087119579315186,2.105426232308814,0.45483071841453343,0.4313035355231304,0.001,4.0509467124938965
4,1.2753337621688843,1.7228027010042741,0.5755573905862923,0.47349919592077067,0.001,3.9489660263061523
5,1.122559905052185,1.638348830149845,0.6125516102394715,0.5344359483680071,0.0009944154131125641,3.959306001663208
6,1.0481418371200562,1.4743969974982454,0.661271676300578,0.5481739226648725,0.0009777864028930705,4.021523714065552
7,0.9817448258399963,1.4916325508317703,0.6748142031379025,0.5740767493726564,0.0009504844339512095,3.9444029331207275
8,0.9246779084205627,1.5273716474544106,0.6568125516102394,0.595419946161028,0.0009131193871579975,3.986393690109253
9,0.8886817097663879,1.3170292788748894,0.7136251032204789,0.622241569104274,0.0008665259359149131,3.98950457572937
10,0.8562691807746887,1.3132775264766765,0.7136251032204789,0.6270435139949511,0.0008117449009293668,3.9427621364593506
11,0.8281636238098145,1.248797772346106,0.7324525185796862,0.63706419873362,0.00075,4.028766393661499
12,0.8016964197158813,1.2203170369618397,0.7463253509496284,0.6348369432131984,0.0006826705121831977,3.972517251968384
13,0.7771469950675964,1.236498952482871,0.7438480594549959,0.6332710066463849,0.0006112604669781572,4.058680772781372
14,0.749080240726471,1.1299781111820388,0.7857968620974402,0.6669960142430694,0.0005373650467932121,4.01925802230835
15,0.7283840775489807,1.1535298390589304,0.7735755573905863,0.680405817632419,0.0004626349532067879,4.035146713256836
16,0.7192299962043762,1.099676738033405,0.7945499587118084,0.6882344016839703,0.00038873953302184284,4.032524585723877
17,0.6995599865913391,1.10904215984754,0.7856317093311312,0.6994137609986173,0.0003173294878168025,3.980264902114868
18,0.687565267086029,1.086483976360592,0.7968620974401321,0.6939407360363079,0.0002500000000000001,3.993607521057129
19,0.6795531511306763,1.0598049518591506,0.8064409578860446,0.7122802198387539,0.00018825509907063325,3.975393533706665
20,0.6681002378463745,1.0536191813715423,0.8107349298100743,0.7102434390520254,0.00013347406408508694,3.9952967166900635
21,0.6652361154556274,1.0246180912269038,0.8242774566473988,0.7110229671649635,8.688061284200266e-05,3.99851655960083
22,0.6504212617874146,1.0141406776292772,0.8236168455821635,0.7260569952249385,4.9515566048790485e-05,3.9842681884765625
23,0.6500994563102722,1.0127390790438475,0.8242774566473988,0.7306510875781398,2.2213597106929607e-05,4.019309997558594
24,0.6449565291404724,1.0176166542200487,0.82411230388109,0.7305597475403982,5.5845868874357386e-06,4.043780565261841
