epoch,train loss,val loss,val accuracy,val macro-F1,lr,seconds
1,4.181882858276367,4.1095776225987,0.0990916597853014,0.08839300657967984,9.999999999999999e-05,3.9229118824005127
2,3.147012710571289,3.148948297650237,0.23402146985962013,0.19349363526483288,0.00019999999999999998,3.958465337753296
3,2.2875559329986572,2.6015593879583157,0.35210569777043765,0.2883110509709095,0.0003,3.915226936340332
4,1.7356150150299072,2.3052183244958777,0.4186622625928984,0.3699450840232655,0.0003,3.9532113075256348
5,1.4469451904296875,2.0058838933091043,0.500412881915772,0.44987658391843616,0.0002983246239337692,3.9502923488616943
6,1.275026798248291,1.8218675260205195,0.5895953757225434,0.46445857697861764,0.00029333592086792107,3.9207398891448975
7,1.1624853610992432,1.738956734880153,0.576878612716763,0.4948225003983782,0.0002851453301853628,3.9982779026031494
8,1.0861023664474487,1.602617147715007,0.6237819983484724,0.5459309754716039,0.00027393581614739923,3.9254674911499023
9,1.014866828918457,1.5544702472419014,0.6267547481420314,0.5424024675849105,0.0002599577807744739,3.9176061153411865
10,0.9751081466674805,1.4603623478989478,0.6729975227085053,0.5657656265545142,0.00024352347027881003,3.9662506580352783
11,0.9310798048973083,1.3778554830937026,0.6847233691164327,0.5813440344015851,0.000225,3.9349894523620605
12,0.9024362564086914,1.4491269050404416,0.6650701899256812,0.5710662136053919,0.00020480115365495926,3.9578499794006348
13,0.8661739230155945,1.4592517077479847,0.6682080924855491,0.5889812988811797,0.00018337814009344714,3.9112582206726074
14,0.8402168154716492,1.2932643345817862,0.7241948802642444,0.5992263854377905,0.00016120951403796364,3.918983221054077
15,0.8141384124755859,1.3235929625178053,0.7076796036333609,0.6100007390668892,0.00013879048596203636,3.9652621746063232
16,0.8026025891304016,1.2467894249765663,0.7438480594549959,0.6298587923252797,0.00011662185990655284,3.9610719680786133
17,0.7763025760650635,1.2653568119376677,0.7331131296449216,0.635368684598728,9.519884634504074e-05,3.974904775619507
18,0.7674245238304138,1.2057267965116745,0.7529314616019819,0.6408796723254906,7.500000000000002e-05,3.9998533725738525
19,0.7584757804870605,1.192068744827951,0.7666391412056152,0.6526193004304572,5.6476529721189974e-05,3.9777631759643555
20,0.7453469634056091,1.1948816637280162,0.7615194054500413,0.6621899351982679,4.004221922552608e-05,3.997377872467041
21,0.7433310151100159,1.1599814931978183,0.7730800990916598,0.6586912297037241,2.6064183852600797e-05,3.92134165763855
22,0.7284013628959656,1.1612200178064462,0.7747316267547482,0.6526172580196392,1.4854669814637143e-05,3.9748432636260986
23,0.7273266315460205,1.1426453439584947,0.7823286540049545,0.6519138758492466,6.664079132078881e-06,3.9249818325042725
24,0.7201554775238037,1.1584527274579868,0.7715937241948803,0.6503282999760037,1.6753760662307215e-06,3.914501428604126
