epoch,train loss,val loss,val accuracy,val macro-F1,lr,seconds
1,4.516818523406982,4.479667852104055,0.026094137076796035,0.02900870778664867,3.3333333333333335e-05,3.90270733833313
2,3.918184280395508,3.966912922674127,0.11197357555739058,0.08767479276413236,6.666666666666667e-05,3.9229166507720947
3,3.2911999225616455,3.5490077967293296,0.19174236168455822,0.15287123787049745,0.0001,3.9598865509033203
4,2.7375142574310303,3.1190746429043306,0.3004128819157721,0.23280452848664335,0.0001,3.9877026081085205
5,2.335824966430664,2.872697168455746,0.33971924029727496,0.28618255261347486,9.944154131125642e-05,4.080043792724609
6,2.033571243286133,2.566242000743636,0.41370767960363336,0.32911697472805207,9.777864028930705e-05,3.988111734390259
7,1.8237587213516235,2.334316306110259,0.4541701073492981,0.3652182690303879,9.504844339512095e-05,3.954111337661743
8,1.6726709604263306,2.1495239667317576,0.4926507018992568,0.40079377130527943,9.131193871579975e-05,4.036632299423218
9,1.5255542993545532,2.033723302265517,0.5165978530140379,0.4177038617406236,8.665259359149132e-05,3.995511770248413
10,1.433936357498169,1.9877778017845753,0.5522708505367465,0.46070255330561405,8.117449009293668e-05,4.031224727630615
11,1.3524338006973267,1.8509076677798044,0.5687861271676301,0.477654206708592,7.500000000000001e-05,3.906538248062134
12,1.283060073852539,1.8940277364606408,0.5377374071015689,0.4586243176544562,6.826705121831976e-05,3.9171388149261475
13,1.2291392087936401,1.7891609590768223,0.5770437654830718,0.5006721176811332,6.112604669781572e-05,3.965487241744995
14,1.175758957862854,1.7082339748284918,0.6112303881090009,0.5159953559336683,5.373650467932122e-05,3.954838752746582
15,1.14621102809906,1.7860745413061216,0.5671345995045417,0.507730423120764,4.626349532067879e-05,3.969130516052246
16,1.1265966892242432,1.6670211636262133,0.6206440957886045,0.5147213524601093,3.887395330218429e-05,3.994267225265503
17,1.0922642946243286,1.6425896734368397,0.6146985962014864,0.5355007483844155,3.173294878168025e-05,4.064112424850464
18,1.0760453939437866,1.6289172667890024,0.6206440957886045,0.5393161671022492,2.500000000000001e-05,4.0141730308532715
19,1.0623266696929932,1.57918798324985,0.6483897605284888,0.5621039421824034,1.8825509907063327e-05,4.025150775909424
20,1.0489842891693115,1.5777205768840359,0.6480594549958711,0.5645737589352827,1.3347406408508695e-05,4.04482626914978
21,1.0436301231384277,1.5593319098089078,0.6541701073492981,0.5730599052722658,8.688061284200266e-06,4.227660417556763
22,1.0344390869140625,1.5787163498970618,0.6493806771263418,0.5651701874534636,4.951556604879048e-06,3.9652154445648193
23,1.0334383249282837,1.5626564604895457,0.6525185796862097,0.5632981186209232,2.221359710692961e-06,3.9487149715423584
24,1.025000810623169,1.5666718940514361,0.6510322047894302,0.5622703887005115,5.584586887435739e-07,3.935943126678467
