epoch,train loss,val loss,val accuracy,val macro-F1,lr,seconds
1,3.6580758094787598,3.509746052429363,0.17390586292320395,0.14573017869815483,0.0003333333333333333,3.996882438659668
2,2.256620407104492,2.4906350453957167,0.34649050371593726,0.2682052040759538,0.0006666666666666666,3.96730375289917
3,1.6087119579315186,2.105426232308814,0.45483071841453343,0.4313035355231304,0.001,4.01634407043457
4,1.2753337621688843,1.7228027010042741,0.5755573905862923,0.47349919592077067,0.001,3.9979820251464844
5,1.123822569847107,1.660030258755168,0.6064409578860446,0.5289753972778191,0.0009981987442712632,3.992945432662964
6,1.0490564107894897,1.5015806040618165,0.6493806771263418,0.5562421528635747,0.0009928079551738544,3.9687740802764893
7,0.9837323427200317,1.5175745408855914,0.6658959537572254,0.5514014871717144,0.0009838664734667494,4.008067846298218
8,0.9302663207054138,1.6203439025619029,0.6287365813377374,0.5903239698862591,0.0009714387227305421,3.9997687339782715
9,0.8979287147521973,1.359614580234745,0.6905037159372419,0.5883229234206079,0.0009556142451940679,3.9709300994873047
10,0.8700157403945923,1.3203533914047858,0.7099917423616846,0.625417633743844,0.0009365070565805941,4.006063461303711
11,0.8419936895370483,1.2775804985465342,0.7189099917423617,0.6415108269155556,0.0009142548246219211,3.9742770195007324
12,0.820878267288208,1.242863553895328,0.7380677126341866,0.6268177224294647,0.0008890178771592198,3.99812388420105
13,0.7963389158248901,1.27267295707857,0.7350949628406276,0.6345457226300408,0.0008609780469772622,4.0047688484191895
14,0.7710626125335693,1.1695379800977637,0.7646573080099092,0.6586634358365341,0.0008303373616950407,3.9728341102600098
15,0.7531747817993164,1.1917218809970442,0.7605284888521883,0.6623296816251707,0.0007973165881521434,4.033608436584473
16,0.7471402287483215,1.16087999580125,0.7763831544178365,0.663274055700948,0.0007621536417786159,3.9442338943481445
17,0.7288520932197571,1.1394465197028452,0.7778695293146161,0.6898005384968159,0.0007251018724088366,3.9339523315429688
18,0.7169360518455505,1.145733481571755,0.7810074318744838,0.6821524419536784,0.0006864282388901544,4.010969638824463
19,0.7142835259437561,1.153716096082667,0.7788604459124691,0.6931343428966419,0.0006464113856382752,4.03940749168396
20,0.6968830227851868,1.102244808593139,0.7915772089182493,0.6871512572114951,0.0006053396349978632,4.038878440856934
21,0.6944850087165833,1.0950571592340383,0.7894302229562346,0.7017618783918234,0.0005635089098734394,3.9567158222198486
22,0.672996997833252,1.0338212640496152,0.8123864574731626,0.7004782781690965,0.0005212206015980742,3.9963135719299316
23,0.6688037514686584,1.0317962431494212,0.8102394715111478,0.7239081381190297,0.00047877939840192596,4.039233684539795
24,0.6543790698051453,1.0639829313331748,0.7933938893476465,0.6998608019302196,0.0004364910901265606,3.9862077236175537
25,0.6537479162216187,1.0429881640646106,0.8079273327828241,0.7168335973366232,0.000394660365002137,4.043560266494751
26,0.646687388420105,1.014646733072944,0.82411230388109,0.7249969031828706,0.00035358861436172485,3.9916434288024902
27,0.6431167125701904,1.033214762996387,0.813047068538398,0.7189017000816632,0.00031357176110984573,3.9869277477264404
28,0.6298882961273193,1.0140818960700126,0.8199834847233691,0.7084223567494532,0.00027489812759116326,3.9893362522125244
29,0.6202185153961182,1.0056466745306498,0.8275805119735755,0.7258526722779477,0.00023784635822138422,3.9991352558135986
30,0.6155742406845093,1.0231702417898139,0.8188274153592072,0.7236556138792383,0.0002026834118478567,4.005290508270264
31,0.6105442643165588,0.9812158100276226,0.8318744838976053,0.7284537224017247,0.00016966263830495937,3.9741151332855225
32,0.604241669178009,0.9766858248056999,0.8346820809248555,0.7282064582561633,0.0001390219530227378,3.9623165130615234
33,0.6036342978477478,0.970367454783568,0.8364987613542527,0.730376611387043,0.00011098212284078036,4.026689052581787
34,0.5983296632766724,0.9800042139312436,0.8327002477291494,0.7297578855161051,8.574517537807896e-05,4.00168776512146
35,0.5967387557029724,0.9651097184660807,0.8368290668868703,0.7359783686324382,6.349294341940592e-05,4.036390781402588
36,0.5929070115089417,0.9673354522144371,0.8379851362510322,0.7382317942668771,4.43857548059321e-05,3.959660291671753
37,0.5872930288314819,0.9667748452807929,0.8364987613542527,0.7294156847450809,2.85612772694579e-05,3.9823267459869385
38,0.5912204384803772,0.9593713803492135,0.8383154417836499,0.7347277989124198,1.6133526533250563e-05,4.028772592544556
39,0.5865952372550964,0.9642484425809342,0.8369942196531792,0.7332945461952084,7.1920448261457715e-06,3.963120698928833
40,0.587673008441925,0.9635556777383945,0.8374896779521057,0.7361294748504428,1.8012557287367392e-06,3.992527484893799
