epoch,train loss,val loss,val accuracy,val macro-F1,lr,seconds
1,3.9474947452545166,3.7710031056975057,0.14665565648224607,0.09075646425796968,3.3333333333333335e-05,19.29103374481201
2,2.5651140213012695,2.5206021062408372,0.3874483897605285,0.3102069981990982,6.666666666666667e-05,19.27718687057495
3,1.7863669395446777,2.4724249494459687,0.37159372419488024,0.3235638369078676,0.0001,19.285338163375854
4,1.383007526397705,1.8625599526059617,0.5266721717588769,0.4350692727225107,0.0001,19.26430892944336
5,1.1851032972335815,1.9037163113484592,0.532617671345995,0.43581047803445855,9.944154131125642e-05,19.223735570907593
6,1.072174072265625,1.6978868188787157,0.5816680429397192,0.4867355503773136,9.777864028930705e-05,19.231785535812378
7,0.9867020845413208,1.6897855884471675,0.5919075144508671,0.5073792716769708,9.504844339512095e-05,19.2628014087677
8,0.9228402972221375,1.5989136131611075,0.6160198183319571,0.563440328575355,9.131193871579975e-05,19.30154275894165
9,0.8698928952217102,1.4225113378488554,0.6759702725020644,0.5744231727833039,8.665259359149132e-05,19.315773010253906
10,0.8350015878677368,1.4236137557088788,0.6581337737407101,0.5793231715192166,8.117449009293668e-05,19.27748680114746
11,0.7949718832969666,1.2417841534886254,0.7281585466556565,0.6079119139675808,7.500000000000001e-05,19.251662015914917
12,0.7638493180274963,1.3267605493129726,0.7070189925681255,0.6225710871610487,6.826705121831976e-05,19.24484086036682
13,0.7398565411567688,1.3203400505169869,0.7108175061932287,0.6268518779078089,6.112604669781572e-05,19.223483562469482
14,0.7047295570373535,1.1657206291801963,0.7601981833195706,0.6502784565349078,5.373650467932122e-05,19.2273006439209
15,0.6826489567756653,1.2779941733271303,0.7251857968620974,0.6358832782996753,4.626349532067879e-05,19.282690048217773
16,0.6747757792472839,1.1100334384045651,0.7800165152766309,0.6652994837860777,3.887395330218429e-05,19.23921227455139
17,0.6508575081825256,1.1367631028940814,0.7704376548307185,0.6755814741038073,3.173294878168025e-05,19.255996704101562
18,0.6365962028503418,1.1105420974637732,0.7763831544178365,0.6705964125895897,2.500000000000001e-05,19.279372692108154
19,0.6292117238044739,1.070007300691896,0.7958711808422791,0.6987518080165229,1.8825509907063327e-05,19.276252269744873
20,0.6149853467941284,1.0648629086555084,0.7957060280759702,0.6890118642474522,1.3347406408508695e-05,19.30143976211548
21,0.6105595827102661,1.0348439719241873,0.8018166804293972,0.6950942606948847,8.688061284200266e-06,19.3098247051239
22,0.5977786779403687,1.0189138175828905,0.8104046242774566,0.7009669235427817,4.951556604879048e-06,19.227739810943604
23,0.5946869254112244,1.0088023648785718,0.8133773740710157,0.6986980629192947,2.221359710692961e-06,19.243412733078003
24,0.5914058089256287,1.0222098290871038,0.8056151940545004,0.69329563527307,5.584586887435739e-07,19.25121831893921
