epoch,train loss,val loss,val accuracy,val macro-F1,lr,seconds
1,4.782533168792725,3.7963650597903866,0.07134599504541701,0.02458016677159383,0.0003333333333333333,3.8732168674468994
2,4.406471252441406,3.7625826365489,0.015028901734104046,0.006398127197614068,0.0006666666666666666,4.000255107879639
3,4.082575798034668,3.725399781454702,0.04062758051197358,0.022563271743048747,0.001,3.8903238773345947
4,3.8516221046447754,3.0932981828143045,0.16928158546655656,0.07816622094859525,0.001,3.9437224864959717
5,3.6246187686920166,5.753178599646621,0.0282411230388109,0.008015108692581428,0.0009944154131125641,3.9489262104034424
6,3.4483065605163574,2.818322974408982,0.2860445912469034,0.12365361479868849,0.0009777864028930705,3.9199612140655518
7,3.217679738998413,2.6474710637729686,0.26870355078447566,0.15886998757613516,0.0009504844339512095,3.922757387161255
8,3.0606720447540283,2.6905210915525326,0.22658959537572254,0.1409701198083117,0.0009131193871579975,3.94731068611145
9,2.9455368518829346,2.529251200851579,0.33080099091659787,0.19609383064579247,0.0008665259359149131,3.920081377029419
10,2.7834575176239014,2.31038083274142,0.35061932287365816,0.2471549148509359,0.0008117449009293668,3.9670042991638184
11,2.673447608947754,2.2903368285625656,0.3425268373245252,0.2373843187780381,0.00075,3.9307608604431152
12,2.5085055828094482,2.1511789747942194,0.4364987613542527,0.2961381759136751,0.0006826705121831977,3.9439711570739746
13,2.4703097343444824,2.0823026246418155,0.4161849710982659,0.2868470457309647,0.0006112604669781572,3.9517691135406494
14,2.3236560821533203,2.0822467062908396,0.4056151940545004,0.30741796536712807,0.0005373650467932121,3.930145025253296
15,2.1867127418518066,2.0461272461369053,0.4006606110652353,0.29286371915814885,0.0004626349532067879,3.9440178871154785
16,2.157907485961914,1.9310541374244343,0.4343517753922378,0.3283820093779048,0.00038873953302184284,3.8993589878082275
17,2.0520496368408203,1.8853482546833897,0.4677126341866226,0.349213434898256,0.0003173294878168025,3.931511878967285
18,2.0073204040527344,1.8380903364507548,0.4898431048720066,0.37148349727604696,0.0002500000000000001,3.9538707733154297
19,1.9186800718307495,1.8099392083732675,0.4921552436003303,0.36751561095662016,0.00018825509907063325,3.911057949066162
20,1.893535852432251,1.7887117301600715,0.4857142857142857,0.37636347051414204,0.00013347406408508694,3.980334758758545
21,1.8326427936553955,1.7791170010775401,0.4911643270024773,0.3718117178727359,8.688061284200266e-05,3.9123871326446533
22,1.8088889122009277,1.7608536312345824,0.5076796036333608,0.3794416925425694,4.9515566048790485e-05,3.9200828075408936
23,1.811112642288208,1.754102685055784,0.5017341040462427,0.38299398155686537,2.2213597106929607e-05,3.9705440998077393
24,1.8108949661254883,1.7554587931991312,0.5058629232039636,0.382739635012182,5.5845868874357386e-06,3.9111762046813965
