epoch,train loss,val loss,val accuracy,val macro-F1,lr,seconds
1,3.1181600093841553,2.9870343294939063,0.2366639141205615,0.20706516028022476,0.0003333333333333333,19.213562726974487
2,1.8504663705825806,2.2065873765827306,0.4226259289843105,0.3770443260989314,0.0006666666666666666,19.211321115493774
3,1.4254335165023804,2.0480513332699273,0.4578034682080925,0.40750995177064026,0.001,19.216907739639282
4,1.1696125268936157,1.7869717986203737,0.5484723369116433,0.5097477098076181,0.001,19.216253519058228
5,1.0432249307632446,1.6543881366117055,0.6219653179190752,0.5183388563364677,0.0009981987442712632,19.202858686447144
6,0.9668400287628174,1.3937172372906195,0.7038810900082576,0.5991780689637389,0.0009928079551738544,19.239006519317627
7,0.898372232913971,1.4819805646119877,0.6607762180016515,0.569529481578188,0.0009838664734667494,19.2108736038208
8,0.8661332726478577,1.4794375786202492,0.6805945499587118,0.6214270349763281,0.0009714387227305421,19.181609392166138
9,0.8192726969718933,1.2608114223653477,0.7281585466556565,0.6316578548702797,0.0009556142451940679,19.197619676589966
10,0.7890464067459106,1.3742853355643967,0.6972749793559042,0.6315900793551966,0.0009365070565805941,19.148143529891968
11,0.7409477829933167,1.2197715774043152,0.7393889347646573,0.6560241387363582,0.0009142548246219211,19.155919075012207
12,0.7301670908927917,1.27470630004719,0.7236994219653179,0.6643666456578737,0.0008890178771592198,19.14665412902832
13,0.7056463360786438,1.2012229318957404,0.752766308835673,0.6928763637244709,0.0008609780469772622,19.154168844223022
14,0.6794259548187256,1.0712331068407495,0.795045417010735,0.7000408698026236,0.0008303373616950407,19.121025323867798
15,0.6663593649864197,1.1132424648884995,0.7844756399669695,0.7122000212263063,0.0007973165881521434,19.11922550201416
16,0.6553744077682495,1.1146866771625548,0.7833195706028075,0.6981039634175182,0.0007621536417786159,19.127236127853394
17,0.6416509747505188,1.061056276395437,0.7971924029727498,0.7392549849719224,0.0007251018724088366,19.127734422683716
18,0.6229190826416016,1.022194915463568,0.8166804293971924,0.7192317424005833,0.0006864282388901544,19.13286852836609
19,0.6205571889877319,1.091621016589794,0.7955408753096614,0.7101743387501699,0.0006464113856382752,19.16926074028015
20,0.6055126190185547,1.0431057047391115,0.8057803468208092,0.7206445167144059,0.0006053396349978632,19.189047813415527
21,0.5999295115470886,0.9780604259127137,0.8313790255986788,0.7487099222589922,0.0005635089098734394,19.18734049797058
22,0.5824073553085327,0.9964923411533914,0.8087530966143683,0.7350901049641999,0.0005212206015980742,19.183732986450195
23,0.5756903290748596,1.0228335628324456,0.8089182493806771,0.728501144425918,0.00047877939840192596,19.145373821258545
24,0.5626504421234131,0.9864407845905849,0.8194880264244426,0.7580779092138126,0.0004364910901265606,19.14494228363037
25,0.557593584060669,0.9308086372130573,0.8419488026424443,0.7568760482080711,0.000394660365002137,19.12027883529663
26,0.5504324436187744,0.9718516478747203,0.8279108175061932,0.7336046397748738,0.00035358861436172485,19.122600317001343
27,0.5495085120201111,0.9602607036109407,0.835177539223782,0.7499608256623813,0.00031357176110984573,19.1559841632843
28,0.5374051928520203,0.916418998316238,0.8454170107349298,0.7590727051446285,0.00027489812759116326,19.169695377349854
29,0.5288571119308472,0.923399761508655,0.846242774566474,0.7558167987361573,0.00023784635822138422,19.14185643196106
30,0.5245041251182556,0.8957976498651071,0.8545004128819158,0.7559938864088175,0.0002026834118478567,19.15405249595642
31,0.5212833881378174,0.8982334947113554,0.8510322047894302,0.7527250496798239,0.00016966263830495937,19.170847415924072
32,0.5141986608505249,0.8944432810847175,0.8589595375722543,0.7646869214619423,0.0001390219530227378,19.18069624900818
33,0.5101754069328308,0.8930207914404392,0.8576383154417837,0.7595980679050996,0.00011098212284078036,19.20617961883545
34,0.5086137056350708,0.884474324313793,0.8566473988439306,0.7574194407625044,8.574517537807896e-05,19.16202664375305
35,0.5054091215133667,0.8769873622229629,0.8604459124690339,0.7584761110287024,6.349294341940592e-05,19.17990493774414
36,0.5032765865325928,0.8779604914363606,0.8597853014037985,0.7667506999434147,4.43857548059321e-05,19.182972192764282
37,0.5003920197486877,0.8721953264845983,0.8625928984310487,0.7658097423708048,2.85612772694579e-05,19.176958560943604
38,0.5013512969017029,0.8691731800430575,0.8627580511973576,0.7645918679298014,1.6133526533250563e-05,19.206398248672485
39,0.4993346035480499,0.8709274571755029,0.8617671345995045,0.7682785455219532,7.1920448261457715e-06,19.177555084228516
40,0.49892258644104004,0.8687136233689665,0.8642444260941371,0.7701515016431495,1.8012557287367392e-06,19.21539306640625
