epoch,train loss,val loss,val accuracy,val macro-F1,lr,seconds
1,5.097428321838379,4.250625284243772,0.006440957886044592,0.0010335178014155362,0.0003333333333333333,19.104918479919434
2,4.929106712341309,4.047267376264199,0.006606110652353427,0.0021532032228781923,0.0006666666666666666,19.04835844039917
3,4.736344337463379,3.927545980143212,0.009248554913294798,0.002702415532548699,0.001,19.04616618156433
4,4.60415506362915,3.826054528249777,0.019322873658133774,0.010630559538956084,0.001,19.06258487701416
5,4.468213081359863,3.75811759750278,0.05103220478943022,0.00847380001776242,0.0009944154131125641,19.030330657958984
6,4.20988130569458,3.4260913847301935,0.07597027250206441,0.03434360530330732,0.0009777864028930705,19.02835774421692
7,4.206787586212158,3.7586926410653,0.009083402146985962,0.006146157270237303,0.0009504844339512095,19.063480615615845
8,4.105447292327881,3.765862653198368,0.019488026424442608,0.015025807035679555,0.0009131193871579975,19.095033407211304
9,4.047107219696045,3.3951047880013654,0.11329479768786127,0.04242679163328242,0.0008665259359149131,19.081912994384766
10,3.8790061473846436,3.1318391721175782,0.13542526837324526,0.08193259274300459,0.0008117449009293668,19.116133451461792
11,3.6311240196228027,3.0175992182126032,0.1616845582163501,0.08695475957781247,0.00075,19.078988552093506
12,3.541918992996216,2.975916050486482,0.20990916597853013,0.08705157968669762,0.0006826705121831977,19.11584234237671
13,3.447373390197754,2.9752929378796176,0.1991742361684558,0.11311459165622659,0.0006112604669781572,19.131192445755005
14,3.3981399536132812,2.9227307674020504,0.2156895127993394,0.1343829314142835,0.0005373650467932121,19.040453672409058
15,3.2664880752563477,2.808189437529157,0.2412881915772089,0.13467641114917872,0.0004626349532067879,19.074040174484253
16,3.1019279956817627,2.6598637900600544,0.24013212221304706,0.16361316818116597,0.00038873953302184284,19.04748010635376
17,2.972590923309326,2.5121491551891424,0.28720066061106525,0.194011794725576,0.0003173294878168025,19.069038152694702
18,2.8990478515625,2.48104570110803,0.3068538398018167,0.20380606740024879,0.0002500000000000001,19.01169753074646
19,2.806662082672119,2.4379215585014036,0.3425268373245252,0.22314670128994601,0.00018825509907063325,19.06653356552124
20,2.692946672439575,2.345617473548744,0.37142857142857144,0.24677441762613547,0.00013347406408508694,19.0707745552063
21,2.646944522857666,2.32759511878331,0.36729975227085054,0.24804383545665018,8.688061284200266e-05,19.06677770614624
22,2.6073062419891357,2.2925426208707145,0.3890999174236168,0.26323916332909675,4.9515566048790485e-05,19.054401874542236
23,2.58286714553833,2.2841271332332065,0.3805119735755574,0.26386870798654943,2.2213597106929607e-05,19.090842962265015
24,2.5893619060516357,2.2778542343788555,0.385962014863749,0.2616038239504038,5.5845868874357386e-06,19.12677240371704
