timestamp_utc,elapsed_seconds,phase,gpu_index,gpu_uuid,utilization_pct,power_w,memory_used_mib,memory_total_mib,temperature_c
2026-09-10T08:16:31Z,96.39371156300001,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.53,203.0,15360.0,50.0
2026-09-10T08:16:31Z,96.39375119300007,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,28.82,205.0,15360.0,54.0
2026-09-10T08:16:34Z,98.44097464499998,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.53,203.0,15360.0,51.0
2026-09-10T08:16:34Z,98.44103980800003,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,28.82,205.0,15360.0,54.0
2026-09-10T08:16:36Z,100.48728952400006,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.73,203.0,15360.0,51.0
2026-09-10T08:16:36Z,100.48732482600008,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,28.82,205.0,15360.0,54.0
2026-09-10T08:16:38Z,102.53414698699999,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.53,203.0,15360.0,51.0
2026-09-10T08:16:38Z,102.53418376800005,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,28.82,205.0,15360.0,54.0
2026-09-10T08:16:40Z,104.58354122900005,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.63,203.0,15360.0,51.0
2026-09-10T08:16:40Z,104.58360701800007,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.12,205.0,15360.0,55.0
2026-09-10T08:16:42Z,106.63117466699998,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.63,203.0,15360.0,51.0
2026-09-10T08:16:42Z,106.63122500300005,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,28.92,205.0,15360.0,55.0
2026-09-10T08:16:44Z,108.68132841700003,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.63,203.0,15360.0,51.0
2026-09-10T08:16:44Z,108.68136226700005,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,28.92,205.0,15360.0,55.0
2026-09-10T08:16:46Z,110.72858393800004,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.72,203.0,15360.0,51.0
2026-09-10T08:16:46Z,110.72864030200003,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,28.92,205.0,15360.0,55.0
2026-09-10T08:16:48Z,112.77829062299998,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.73,203.0,15360.0,51.0
2026-09-10T08:16:48Z,112.77832592800007,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.02,205.0,15360.0,55.0
2026-09-10T08:16:50Z,114.826534401,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.72,203.0,15360.0,52.0
