path,matches_test,matches_train
D:\g2\Dataset\ExternalCosmetics2\images\910399.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910400.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910401.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910402.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910403.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910404.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910406.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910407.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910408.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910409.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910410.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910411.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910412.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910413.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910414.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910415.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910416.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910417.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910418.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910419.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910420.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910421.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910422.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910423.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910424.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910425.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910426.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910427.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910428.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910429.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910430.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910431.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910432.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910433.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910434.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910435.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910436.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910437.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910438.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910439.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910440.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910441.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910442.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910443.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910444.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910445.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910446.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910447.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910448.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910449.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910450.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910451.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910452.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910453.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910454.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910455.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910456.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910457.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910458.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910459.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910460.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910461.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910462.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910463.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910464.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910465.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910466.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910467.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910468.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910469.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910470.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910471.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910472.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910473.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910474.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910475.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910476.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910477.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910478.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910479.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910480.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910481.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910482.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910483.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910484.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910485.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910486.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910487.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910488.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910489.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910490.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910491.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910492.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910493.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910494.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910495.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910496.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910497.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910498.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910499.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910500.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910501.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910502.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910503.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910504.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910505.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910506.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910507.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910508.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910509.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910510.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910511.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910512.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910513.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910514.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910515.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910516.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910517.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910518.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910519.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910520.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910521.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910522.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910523.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910524.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910525.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910526.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910527.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910528.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910529.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910530.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910531.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910532.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910533.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910534.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910535.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910536.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910537.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910538.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910539.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910540.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910541.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910542.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910543.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910544.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910545.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910546.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910547.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910548.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910549.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910550.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910551.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910552.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910553.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910554.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910555.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910556.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910557.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910558.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910559.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910560.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910561.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910562.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910563.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910564.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910565.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910566.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910567.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910568.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910569.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910570.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910571.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910572.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910573.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910574.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910575.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910576.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910577.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910578.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910579.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910580.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910581.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910582.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910583.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910584.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910585.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910586.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910587.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910588.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910589.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910590.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910591.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910592.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910593.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910594.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910595.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910596.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910597.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910598.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910599.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910600.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910601.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910602.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910603.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910604.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910605.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910606.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910607.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910608.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910609.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910610.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910611.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910612.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910613.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910614.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910615.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910616.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910617.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910618.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910619.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910620.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910621.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910622.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910623.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910624.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910625.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910626.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910627.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910628.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910629.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910630.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910631.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910632.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910633.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910634.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910635.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910636.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910637.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910638.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910639.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910640.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910641.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910642.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910643.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910644.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910645.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910646.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910647.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910648.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910649.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910650.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910651.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910652.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910653.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910654.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910655.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910656.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910657.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910658.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910659.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910660.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910661.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910662.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910663.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910664.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910665.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910666.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910667.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910668.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910669.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910670.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910671.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910672.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910673.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910674.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910675.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910676.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910677.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910678.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910679.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910680.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910681.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910682.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910683.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910684.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910685.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910686.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910687.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910688.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910689.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910690.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910691.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910692.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910693.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910694.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910695.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910696.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910697.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910698.jpg,False,False
D:\g2\Dataset\ExternalCosmetics2\images\910699.jpg,False,False
